timestamp,service_name,breaching_metric,cpu_percent_avg5,memory_percent_avg5,http_5xx_rate_avg5,db_conn_pool_wait_avg5,request_latency_p99_avg5,incident_signature,incident_id
2026-03-25T01:00:00+00:00,order-service,cpu_percent,99.71,75.98,57.77,187.2,2503.67,cascade_failure,INC-3394
2026-03-10T15:00:00+00:00,order-service,http_5xx_rate,80.12,89.3,54.6,88.68,2357.58,cascade_failure,INC-3169
2026-03-23T10:00:00+00:00,notification-svc,request_latency_p99,10.86,40.9,44.87,56.37,2258.46,network_partition,INC-4001
2026-03-11T09:00:00+00:00,notification-svc,db_conn_pool_wait_ms,53.04,49.32,25.93,177.46,506.77,db_pool_exhaustion,INC-0476
2026-03-23T06:00:00+00:00,payment-api,request_latency_p99,60.63,74.42,3.43,10.47,201.3,memory_leak_progressive,INC-1018
2026-03-24T10:00:00+00:00,inventory-api,http_5xx_rate,21.51,69.41,22.65,263.47,817.79,db_pool_exhaustion,INC-0405
2026-04-03T18:00:00+00:00,payment-api,request_latency_p99,26.45,51.94,10.55,337.42,224.23,db_pool_exhaustion,INC-0385
2026-03-14T17:00:00+00:00,inventory-api,memory_percent,95.5,41.33,0.6,12.7,70.51,normal_noisy,INC-5482
2026-03-24T05:00:00+00:00,notification-svc,http_5xx_rate,10.89,46.04,27.9,44.29,109.56,network_partition,INC-4153
2026-04-04T07:00:00+00:00,payment-api,db_conn_pool_wait_ms,87.8,74.23,33.99,125.23,1009.16,cascade_failure,INC-3134
2026-03-08T16:00:00+00:00,inventory-api,cpu_percent,8.6,33.71,1.66,11.85,140.83,normal_noisy,INC-5360
2026-03-28T17:00:00+00:00,inventory-api,memory_percent,43.66,97.34,2.25,51.39,615.56,memory_leak_progressive,INC-1189
2026-03-31T22:00:00+00:00,order-service,http_5xx_rate,91.41,69.95,28.96,24.26,505.0,cpu_saturation_burst,INC-2241
2026-03-22T09:00:00+00:00,inventory-api,db_conn_pool_wait_ms,17.42,50.33,15.1,435.15,674.17,db_pool_exhaustion,INC-0063
2026-04-02T08:00:00+00:00,order-service,memory_percent,18.28,96.0,7.88,23.91,468.58,memory_leak_progressive,INC-1353
2026-03-13T21:00:00+00:00,inventory-api,http_5xx_rate,28.96,37.12,1.16,13.21,67.71,normal_noisy,INC-5252
2026-04-01T13:00:00+00:00,payment-api,request_latency_p99,31.88,59.86,55.28,24.27,16.31,network_partition,INC-4477
2026-04-04T17:00:00+00:00,payment-api,cpu_percent,97.42,70.56,0.84,14.43,114.16,cpu_saturation_burst,INC-2263
2026-03-15T17:00:00+00:00,inventory-api,db_conn_pool_wait_ms,46.42,47.65,26.92,434.63,727.46,db_pool_exhaustion,INC-0224
2026-03-15T12:00:00+00:00,order-service,http_5xx_rate,33.21,54.45,20.24,39.29,2783.4,network_partition,INC-4194
2026-03-27T21:00:00+00:00,order-service,http_5xx_rate,34.62,32.45,19.9,449.56,319.02,db_pool_exhaustion,INC-0374
2026-04-06T23:00:00+00:00,payment-api,http_5xx_rate,91.07,93.04,32.69,282.63,2565.69,cascade_failure,INC-3325
2026-03-13T02:00:00+00:00,notification-svc,memory_percent,40.92,51.18,0.66,14.48,117.63,normal_noisy,INC-5037
2026-03-20T23:00:00+00:00,inventory-api,http_5xx_rate,44.58,54.05,1.69,13.04,34.09,normal_noisy,INC-5370
2026-04-03T13:00:00+00:00,inventory-api,memory_percent,26.37,36.65,1.67,18.19,141.2,normal_noisy,INC-5098
2026-03-24T15:00:00+00:00,notification-svc,request_latency_p99,44.32,48.97,1.28,18.39,54.48,normal_noisy,INC-5185
2026-03-29T09:00:00+00:00,inventory-api,db_conn_pool_wait_ms,30.43,64.14,10.85,253.65,258.3,db_pool_exhaustion,INC-0010
2026-04-01T03:00:00+00:00,notification-svc,db_conn_pool_wait_ms,65.75,92.93,44.65,278.15,1820.51,cascade_failure,INC-3445
2026-03-24T20:00:00+00:00,payment-api,db_conn_pool_wait_ms,84.84,71.33,35.08,122.21,873.72,cascade_failure,INC-3339
2026-04-04T18:00:00+00:00,payment-api,memory_percent,40.71,78.45,3.72,6.19,312.3,memory_leak_progressive,INC-1209
2026-03-11T10:00:00+00:00,auth-service,request_latency_p99,43.0,58.99,19.99,250.7,1153.15,db_pool_exhaustion,INC-0256
2026-03-22T00:00:00+00:00,auth-service,memory_percent,91.69,77.22,23.79,151.11,2038.77,cascade_failure,INC-3118
2026-03-12T21:00:00+00:00,notification-svc,db_conn_pool_wait_ms,10.37,36.44,21.85,449.85,259.99,db_pool_exhaustion,INC-0390
2026-03-17T13:00:00+00:00,notification-svc,http_5xx_rate,95.11,93.12,52.91,249.63,1447.07,cascade_failure,INC-3082
2026-03-12T12:00:00+00:00,payment-api,memory_percent,49.43,97.14,3.17,46.26,790.78,memory_leak_progressive,INC-1425
2026-03-27T16:00:00+00:00,notification-svc,http_5xx_rate,16.7,62.97,42.94,21.96,2790.03,network_partition,INC-4037
2026-04-03T00:00:00+00:00,notification-svc,request_latency_p99,43.35,69.37,32.26,51.61,118.72,network_partition,INC-4404
2026-03-17T17:00:00+00:00,inventory-api,http_5xx_rate,99.27,61.05,7.38,64.67,1486.01,cpu_saturation_burst,INC-2225
2026-03-19T23:00:00+00:00,inventory-api,cpu_percent,78.21,92.19,22.97,305.85,2046.41,cascade_failure,INC-3447
2026-03-31T21:00:00+00:00,auth-service,cpu_percent,42.9,82.61,6.87,7.09,534.35,memory_leak_progressive,INC-1240
2026-03-20T00:00:00+00:00,inventory-api,http_5xx_rate,35.71,64.3,16.57,334.02,585.09,db_pool_exhaustion,INC-0041
2026-03-18T03:00:00+00:00,inventory-api,request_latency_p99,63.74,74.89,5.18,59.03,147.64,memory_leak_progressive,INC-1369
2026-04-05T18:00:00+00:00,notification-svc,memory_percent,38.91,92.66,3.23,55.44,724.85,memory_leak_progressive,INC-1040
2026-03-25T20:00:00+00:00,notification-svc,http_5xx_rate,10.76,25.24,1.41,19.74,82.04,normal_noisy,INC-5011
2026-03-29T19:00:00+00:00,order-service,http_5xx_rate,94.57,22.42,2.11,3.93,167.42,cpu_saturation_burst,INC-2372
2026-03-08T15:00:00+00:00,notification-svc,cpu_percent,86.62,28.26,30.96,52.03,538.47,cpu_saturation_burst,INC-2146
2026-03-13T05:00:00+00:00,payment-api,cpu_percent,88.06,41.26,8.84,45.03,931.72,cpu_saturation_burst,INC-2032
2026-03-22T08:00:00+00:00,notification-svc,http_5xx_rate,59.42,63.86,19.49,384.96,826.77,db_pool_exhaustion,INC-0373
2026-03-21T04:00:00+00:00,order-service,cpu_percent,19.36,82.57,1.33,42.04,606.2,memory_leak_progressive,INC-1168
2026-03-13T23:00:00+00:00,inventory-api,http_5xx_rate,52.68,36.14,19.57,400.14,485.31,db_pool_exhaustion,INC-0358
2026-04-06T07:00:00+00:00,order-service,request_latency_p99,15.33,70.38,5.56,50.92,440.66,memory_leak_progressive,INC-1468
2026-03-24T19:00:00+00:00,notification-svc,http_5xx_rate,97.57,40.86,7.58,29.0,2247.74,cpu_saturation_burst,INC-2354
2026-03-20T10:00:00+00:00,notification-svc,request_latency_p99,89.23,23.17,2.46,7.64,100.05,cpu_saturation_burst,INC-2036
2026-03-08T19:00:00+00:00,order-service,db_conn_pool_wait_ms,51.88,49.38,6.22,238.38,216.49,db_pool_exhaustion,INC-0471
2026-03-23T13:00:00+00:00,inventory-api,http_5xx_rate,92.37,51.38,19.8,34.31,934.29,cpu_saturation_burst,INC-2397
2026-03-14T00:00:00+00:00,payment-api,request_latency_p99,42.55,49.2,1.93,242.83,33.63,normal_noisy,INC-5121
2026-03-30T19:00:00+00:00,auth-service,memory_percent,72.99,84.78,23.16,256.06,915.41,cascade_failure,INC-3050
2026-03-10T20:00:00+00:00,inventory-api,request_latency_p99,94.26,26.63,33.15,35.15,2409.3,cpu_saturation_burst,INC-2257
2026-03-24T20:00:00+00:00,notification-svc,request_latency_p99,9.77,68.28,56.48,27.83,1838.76,network_partition,INC-4095
2026-04-01T05:00:00+00:00,inventory-api,request_latency_p99,88.27,93.06,46.67,371.7,2156.01,cascade_failure,INC-3056
2026-03-21T22:00:00+00:00,notification-svc,cpu_percent,32.64,28.48,0.78,8.65,149.65,normal_noisy,INC-5090
2026-03-14T01:00:00+00:00,order-service,cpu_percent,93.13,20.74,28.77,53.03,1905.22,cpu_saturation_burst,INC-2251
2026-03-26T20:00:00+00:00,notification-svc,memory_percent,79.67,77.39,54.35,354.08,2405.27,cascade_failure,INC-3200
2026-04-03T05:00:00+00:00,order-service,cpu_percent,99.52,38.32,10.37,71.02,525.8,cpu_saturation_burst,INC-2253
2026-03-10T00:00:00+00:00,payment-api,memory_percent,5.45,33.2,1.26,14.01,28.66,normal_noisy,INC-5281
2026-03-29T06:00:00+00:00,payment-api,request_latency_p99,45.15,55.35,29.55,269.51,820.36,db_pool_exhaustion,INC-0080
2026-03-24T21:00:00+00:00,notification-svc,cpu_percent,91.07,37.04,5.74,46.92,1552.04,cpu_saturation_burst,INC-2173
2026-04-06T17:00:00+00:00,payment-api,request_latency_p99,24.44,79.85,7.24,34.2,411.03,memory_leak_progressive,INC-1315
2026-03-23T22:00:00+00:00,inventory-api,request_latency_p99,84.87,96.09,26.11,119.64,1179.74,cascade_failure,INC-3353
2026-03-15T12:00:00+00:00,order-service,http_5xx_rate,24.82,63.4,57.7,53.63,1879.3,network_partition,INC-4221
2026-03-22T16:00:00+00:00,inventory-api,request_latency_p99,37.39,40.47,1.69,16.62,66.68,normal_noisy,INC-5129
2026-04-05T08:00:00+00:00,order-service,http_5xx_rate,9.37,37.84,48.68,52.02,1395.6,network_partition,INC-4106
2026-04-07T10:00:00+00:00,order-service,http_5xx_rate,32.91,35.16,8.81,215.52,832.28,db_pool_exhaustion,INC-0134
2026-03-20T07:00:00+00:00,auth-service,http_5xx_rate,98.53,49.77,16.89,38.81,1803.91,cpu_saturation_burst,INC-2141
2026-04-02T01:00:00+00:00,order-service,memory_percent,65.83,96.66,2.36,36.75,105.34,memory_leak_progressive,INC-1434
2026-03-26T04:00:00+00:00,auth-service,request_latency_p99,31.32,75.13,0.67,56.99,607.64,memory_leak_progressive,INC-1429
2026-03-21T14:00:00+00:00,inventory-api,request_latency_p99,57.97,79.39,2.72,40.83,730.21,memory_leak_progressive,INC-1324
2026-03-15T18:00:00+00:00,inventory-api,http_5xx_rate,92.25,67.58,55.28,126.06,2223.26,cascade_failure,INC-3032
2026-04-04T07:00:00+00:00,notification-svc,cpu_percent,98.54,57.56,34.6,72.26,1992.37,cpu_saturation_burst,INC-2215
2026-03-13T04:00:00+00:00,auth-service,cpu_percent,46.57,76.16,4.44,23.78,183.42,memory_leak_progressive,INC-1005
2026-03-18T10:00:00+00:00,auth-service,http_5xx_rate,12.72,21.92,0.25,18.25,110.14,normal_noisy,INC-5465
2026-03-26T08:00:00+00:00,payment-api,request_latency_p99,44.55,56.07,49.74,29.15,1878.81,network_partition,INC-4396
2026-03-21T15:00:00+00:00,inventory-api,memory_percent,92.32,74.96,36.73,319.26,2709.42,cascade_failure,INC-3497
2026-03-31T14:00:00+00:00,auth-service,memory_percent,98.7,61.09,59.49,125.53,2844.86,cascade_failure,INC-3459
2026-03-25T01:00:00+00:00,order-service,cpu_percent,95.59,55.41,10.05,72.15,700.73,cpu_saturation_burst,INC-2385
2026-03-21T03:00:00+00:00,order-service,cpu_percent,58.24,71.32,0.52,6.35,547.03,memory_leak_progressive,INC-1395
2026-03-23T16:00:00+00:00,notification-svc,request_latency_p99,58.1,67.51,3.33,26.65,130.3,memory_leak_progressive,INC-1329
2026-03-27T10:00:00+00:00,payment-api,http_5xx_rate,26.76,44.56,1.55,19.51,126.78,normal_noisy,INC-5421
2026-03-28T06:00:00+00:00,payment-api,cpu_percent,73.74,68.53,25.3,88.06,1898.95,cascade_failure,INC-3184
2026-03-23T19:00:00+00:00,notification-svc,http_5xx_rate,17.4,25.29,1.26,12.59,136.35,normal_noisy,INC-5075
2026-03-12T09:00:00+00:00,inventory-api,http_5xx_rate,11.48,39.26,1.14,15.62,114.44,normal_noisy,INC-5470
2026-03-26T11:00:00+00:00,notification-svc,memory_percent,31.27,43.52,1.07,6.9,101.61,normal_noisy,INC-5013
2026-04-06T21:00:00+00:00,payment-api,cpu_percent,83.06,97.65,7.39,11.6,114.77,memory_leak_progressive,INC-1153
2026-03-27T00:00:00+00:00,order-service,db_conn_pool_wait_ms,26.04,43.83,14.46,338.6,294.64,db_pool_exhaustion,INC-0173
2026-03-10T01:00:00+00:00,order-service,request_latency_p99,36.19,34.07,25.84,293.4,251.96,db_pool_exhaustion,INC-0039
2026-03-10T00:00:00+00:00,payment-api,memory_percent,24.94,53.42,0.35,15.35,148.66,normal_noisy,INC-5361
2026-03-13T16:00:00+00:00,notification-svc,cpu_percent,20.82,89.66,6.9,13.31,784.97,memory_leak_progressive,INC-1214
2026-04-05T16:00:00+00:00,auth-service,request_latency_p99,16.72,44.62,6.68,139.63,401.98,db_pool_exhaustion,INC-0091
2026-03-30T05:00:00+00:00,order-service,memory_percent,19.6,53.31,0.62,8.44,83.24,normal_noisy,INC-5455
2026-03-19T06:00:00+00:00,inventory-api,http_5xx_rate,99.89,42.57,0.68,11.59,114.39,cpu_saturation_burst,INC-2206
2026-03-31T09:00:00+00:00,order-service,http_5xx_rate,39.81,36.77,1.59,18.93,124.94,normal_noisy,INC-5086
2026-03-14T18:00:00+00:00,auth-service,db_conn_pool_wait_ms,67.51,92.87,32.5,229.23,1230.26,cascade_failure,INC-3328
2026-03-15T11:00:00+00:00,order-service,cpu_percent,95.4,45.11,8.03,56.25,1338.94,cpu_saturation_burst,INC-2156
2026-04-03T15:00:00+00:00,inventory-api,request_latency_p99,95.98,26.75,10.35,58.82,2434.59,cpu_saturation_burst,INC-2325
2026-04-01T05:00:00+00:00,auth-service,db_conn_pool_wait_ms,14.45,45.81,23.68,402.49,571.54,db_pool_exhaustion,INC-0217
2026-03-24T17:00:00+00:00,inventory-api,cpu_percent,58.69,90.8,3.21,31.75,379.65,memory_leak_progressive,INC-1011
2026-04-03T05:00:00+00:00,inventory-api,request_latency_p99,72.25,82.65,44.31,119.37,2450.75,cascade_failure,INC-3181
2026-03-12T20:00:00+00:00,notification-svc,request_latency_p99,22.51,65.06,12.74,379.25,400.27,db_pool_exhaustion,INC-0500
2026-03-18T14:00:00+00:00,notification-svc,cpu_percent,20.64,54.49,0.57,17.18,108.81,normal_noisy,INC-5049
2026-04-02T19:00:00+00:00,auth-service,db_conn_pool_wait_ms,90.22,95.64,38.07,295.24,866.94,cascade_failure,INC-3357
2026-04-04T19:00:00+00:00,order-service,http_5xx_rate,97.65,34.68,0.52,6.66,210.67,cpu_saturation_burst,INC-2389
2026-03-23T06:00:00+00:00,inventory-api,http_5xx_rate,97.84,68.22,28.08,237.62,1497.75,cascade_failure,INC-3020
2026-03-16T00:00:00+00:00,notification-svc,http_5xx_rate,22.88,50.87,38.57,28.86,1034.06,network_partition,INC-4387
2026-03-30T15:00:00+00:00,inventory-api,http_5xx_rate,33.31,64.86,1.4,13.53,112.43,normal_noisy,INC-5222
2026-03-18T13:00:00+00:00,notification-svc,http_5xx_rate,29.45,31.58,41.28,47.83,1222.44,network_partition,INC-4077
2026-03-26T03:00:00+00:00,order-service,request_latency_p99,79.35,69.02,34.8,315.34,2113.06,cascade_failure,INC-3041
2026-03-13T11:00:00+00:00,inventory-api,http_5xx_rate,94.59,65.91,27.1,19.67,2175.1,cpu_saturation_burst,INC-2218
2026-03-28T17:00:00+00:00,inventory-api,request_latency_p99,91.53,21.5,26.57,37.27,1267.02,cpu_saturation_burst,INC-2417
2026-03-20T16:00:00+00:00,notification-svc,request_latency_p99,9.35,40.72,27.4,40.75,2303.41,network_partition,INC-4218
2026-03-23T04:00:00+00:00,order-service,memory_percent,24.95,18.1,0.18,14.09,97.8,normal_noisy,INC-5122
2026-03-20T15:00:00+00:00,notification-svc,cpu_percent,99.69,82.56,48.53,339.44,2189.25,cascade_failure,INC-3177
2026-03-26T05:00:00+00:00,order-service,cpu_percent,93.04,71.43,7.96,41.99,1032.61,cpu_saturation_burst,INC-2198
2026-03-18T04:00:00+00:00,payment-api,request_latency_p99,69.25,62.13,22.8,256.86,1287.3,cascade_failure,INC-3043
2026-03-25T03:00:00+00:00,notification-svc,cpu_percent,48.44,78.01,1.68,23.84,632.64,memory_leak_progressive,INC-1454
2026-03-17T00:00:00+00:00,inventory-api,memory_percent,26.23,88.3,6.67,44.11,354.52,memory_leak_progressive,INC-1251
2026-03-09T09:00:00+00:00,order-service,db_conn_pool_wait_ms,55.14,66.88,13.3,443.09,369.13,db_pool_exhaustion,INC-0235
2026-03-10T02:00:00+00:00,notification-svc,memory_percent,45.12,83.75,5.54,30.5,724.92,memory_leak_progressive,INC-1233
2026-03-14T21:00:00+00:00,inventory-api,http_5xx_rate,31.91,53.41,0.12,19.75,113.28,normal_noisy,INC-5493
2026-03-10T03:00:00+00:00,payment-api,http_5xx_rate,86.76,35.16,8.87,42.39,1201.11,cpu_saturation_burst,INC-2157
2026-04-07T03:00:00+00:00,inventory-api,request_latency_p99,11.56,26.01,0.81,5.1,39.87,normal_noisy,INC-5074
2026-03-17T06:00:00+00:00,payment-api,http_5xx_rate,13.52,40.31,54.62,25.81,2494.64,network_partition,INC-4446
2026-03-09T08:00:00+00:00,notification-svc,http_5xx_rate,98.6,68.22,8.43,63.01,2394.79,cpu_saturation_burst,INC-2210
2026-03-11T10:00:00+00:00,auth-service,cpu_percent,87.1,67.42,2.57,7.4,243.03,cpu_saturation_burst,INC-2066
2026-03-23T10:00:00+00:00,inventory-api,http_5xx_rate,39.08,32.39,47.01,38.67,48.67,network_partition,INC-4157
2026-03-30T11:00:00+00:00,order-service,cpu_percent,94.41,69.61,9.45,20.95,495.71,cpu_saturation_burst,INC-2063
2026-03-12T23:00:00+00:00,order-service,cpu_percent,94.25,48.91,34.76,65.19,2429.73,cpu_saturation_burst,INC-2168
2026-03-13T02:00:00+00:00,inventory-api,request_latency_p99,89.26,40.26,8.84,17.38,1897.55,cpu_saturation_burst,INC-2493
2026-03-16T03:00:00+00:00,inventory-api,http_5xx_rate,42.05,49.95,36.34,23.57,2539.21,network_partition,INC-4475
2026-03-27T15:00:00+00:00,notification-svc,request_latency_p99,33.13,87.16,6.84,56.43,326.29,memory_leak_progressive,INC-1385
2026-03-25T04:00:00+00:00,payment-api,http_5xx_rate,37.23,49.59,20.81,118.67,534.11,db_pool_exhaustion,INC-0144
2026-04-07T03:00:00+00:00,auth-service,memory_percent,41.82,17.06,0.59,7.13,120.1,normal_noisy,INC-5443
2026-03-28T09:00:00+00:00,order-service,request_latency_p99,73.12,94.16,3.19,24.76,695.84,memory_leak_progressive,INC-1351
2026-03-28T08:00:00+00:00,notification-svc,request_latency_p99,32.64,92.03,4.61,37.57,326.73,memory_leak_progressive,INC-1218
2026-03-29T13:00:00+00:00,auth-service,request_latency_p99,35.01,23.89,1.9,14.92,78.39,normal_noisy,INC-5365
2026-03-10T03:00:00+00:00,notification-svc,db_conn_pool_wait_ms,22.08,54.75,28.17,412.93,457.89,db_pool_exhaustion,INC-0265
2026-03-13T05:00:00+00:00,notification-svc,request_latency_p99,48.15,32.32,14.17,367.55,739.53,db_pool_exhaustion,INC-0076
2026-04-04T11:00:00+00:00,inventory-api,request_latency_p99,26.02,41.34,19.35,335.74,383.32,db_pool_exhaustion,INC-0396
2026-03-16T06:00:00+00:00,order-service,request_latency_p99,12.98,41.32,0.28,10.52,148.32,normal_noisy,INC-5046
2026-03-23T02:00:00+00:00,auth-service,request_latency_p99,18.57,67.92,57.47,47.16,36.96,network_partition,INC-4225
2026-03-14T21:00:00+00:00,order-service,http_5xx_rate,8.77,35.0,1.71,4.01,127.84,normal_noisy,INC-5300
2026-03-30T20:00:00+00:00,order-service,http_5xx_rate,56.53,50.23,25.49,232.05,853.91,db_pool_exhaustion,INC-0397
2026-03-27T17:00:00+00:00,inventory-api,request_latency_p99,90.36,30.17,1.46,16.21,181.12,cpu_saturation_burst,INC-2366
2026-04-04T13:00:00+00:00,inventory-api,request_latency_p99,9.15,63.51,0.4,11.24,457.76,normal_noisy,INC-5001
2026-04-01T23:00:00+00:00,auth-service,cpu_percent,97.34,92.24,25.84,139.95,1408.04,cascade_failure,INC-3404
2026-03-28T07:00:00+00:00,order-service,cpu_percent,79.72,65.29,4.07,44.66,571.58,memory_leak_progressive,INC-1096
2026-03-12T02:00:00+00:00,inventory-api,http_5xx_rate,36.05,50.63,35.59,57.63,2924.65,network_partition,INC-4110
2026-03-30T14:00:00+00:00,order-service,http_5xx_rate,95.02,60.88,25.9,66.8,1991.19,cpu_saturation_burst,INC-2297
2026-03-15T08:00:00+00:00,inventory-api,memory_percent,98.72,64.02,52.89,295.41,2188.64,cascade_failure,INC-3322
2026-03-30T19:00:00+00:00,payment-api,memory_percent,26.63,77.41,4.35,45.87,287.59,memory_leak_progressive,INC-1373
2026-04-01T18:00:00+00:00,inventory-api,request_latency_p99,16.22,30.47,0.02,18.54,558.19,normal_noisy,INC-5412
2026-03-18T05:00:00+00:00,notification-svc,request_latency_p99,17.29,67.02,40.94,11.38,2462.38,network_partition,INC-4327
2026-04-02T17:00:00+00:00,auth-service,db_conn_pool_wait_ms,87.05,70.63,45.08,418.1,2373.69,cascade_failure,INC-3049
2026-03-17T06:00:00+00:00,payment-api,http_5xx_rate,39.56,57.23,14.84,213.35,517.99,db_pool_exhaustion,INC-0037
2026-04-02T16:00:00+00:00,payment-api,request_latency_p99,77.38,26.21,0.05,15.58,29.39,normal_noisy,INC-5027
2026-03-12T23:00:00+00:00,notification-svc,http_5xx_rate,21.92,63.23,21.86,59.27,2085.09,network_partition,INC-4144
2026-03-22T23:00:00+00:00,auth-service,memory_percent,14.34,28.4,0.86,8.64,132.12,normal_noisy,INC-5441
2026-04-03T02:00:00+00:00,order-service,memory_percent,15.51,81.65,4.9,5.96,700.14,memory_leak_progressive,INC-1478
2026-04-02T20:00:00+00:00,payment-api,request_latency_p99,90.7,76.65,57.19,317.9,2201.38,cascade_failure,INC-3072
2026-03-16T21:00:00+00:00,auth-service,request_latency_p99,95.71,33.88,0.84,17.13,238.91,cpu_saturation_burst,INC-2123
2026-04-03T01:00:00+00:00,inventory-api,request_latency_p99,36.79,35.39,57.61,5.59,2204.05,network_partition,INC-4240
2026-03-14T17:00:00+00:00,auth-service,cpu_percent,92.14,93.67,41.68,100.04,828.98,cascade_failure,INC-3393
2026-03-17T12:00:00+00:00,payment-api,memory_percent,76.25,93.93,7.5,14.31,276.73,memory_leak_progressive,INC-1176
2026-03-14T05:00:00+00:00,inventory-api,request_latency_p99,36.95,96.82,4.58,18.97,216.57,memory_leak_progressive,INC-1229
2026-03-26T19:00:00+00:00,notification-svc,db_conn_pool_wait_ms,58.23,48.62,6.19,182.03,283.56,db_pool_exhaustion,INC-0413
2026-03-16T08:00:00+00:00,payment-api,memory_percent,69.24,77.1,39.03,442.41,1208.59,cascade_failure,INC-3017
2026-04-05T01:00:00+00:00,auth-service,cpu_percent,94.02,84.67,33.61,126.34,960.69,cascade_failure,INC-3150
2026-03-18T11:00:00+00:00,notification-svc,memory_percent,15.75,92.39,5.51,21.13,349.7,memory_leak_progressive,INC-1326
2026-03-17T14:00:00+00:00,notification-svc,memory_percent,41.9,85.97,6.8,30.79,730.02,memory_leak_progressive,INC-1117
2026-03-28T05:00:00+00:00,order-service,request_latency_p99,28.95,50.68,23.54,419.59,931.14,db_pool_exhaustion,INC-0115
2026-04-03T15:00:00+00:00,inventory-api,http_5xx_rate,55.06,33.93,6.07,131.22,921.37,db_pool_exhaustion,INC-0418
2026-03-29T22:00:00+00:00,order-service,cpu_percent,79.37,91.03,20.25,393.36,2861.33,cascade_failure,INC-3126
2026-03-19T02:00:00+00:00,notification-svc,cpu_percent,40.55,23.57,0.78,12.84,116.2,normal_noisy,INC-5440
2026-03-08T13:00:00+00:00,inventory-api,db_conn_pool_wait_ms,38.74,69.9,22.52,234.21,795.21,db_pool_exhaustion,INC-0090
2026-04-04T12:00:00+00:00,auth-service,request_latency_p99,22.2,39.96,24.83,20.46,141.75,network_partition,INC-4083
2026-04-05T22:00:00+00:00,order-service,request_latency_p99,51.02,89.22,6.55,17.09,339.42,memory_leak_progressive,INC-1254
2026-03-28T04:00:00+00:00,auth-service,memory_percent,76.21,69.59,54.65,163.23,2717.88,cascade_failure,INC-3131
2026-03-14T02:00:00+00:00,auth-service,db_conn_pool_wait_ms,46.12,48.48,9.03,222.51,701.04,db_pool_exhaustion,INC-0012
2026-03-21T20:00:00+00:00,order-service,request_latency_p99,21.31,32.85,35.57,53.98,2106.66,network_partition,INC-4445
2026-03-31T17:00:00+00:00,auth-service,db_conn_pool_wait_ms,56.43,50.17,18.3,447.7,514.58,db_pool_exhaustion,INC-0285
2026-03-30T09:00:00+00:00,inventory-api,cpu_percent,89.25,26.77,6.87,70.53,2098.89,cpu_saturation_burst,INC-2067
2026-03-09T08:00:00+00:00,notification-svc,cpu_percent,92.28,68.62,0.19,18.31,212.77,cpu_saturation_burst,INC-2192
2026-03-29T02:00:00+00:00,order-service,cpu_percent,86.58,51.84,20.92,78.18,1861.75,cpu_saturation_burst,INC-2441
2026-03-14T12:00:00+00:00,order-service,memory_percent,37.99,46.19,1.28,5.71,148.28,normal_noisy,INC-5302
2026-03-12T08:00:00+00:00,payment-api,cpu_percent,19.97,26.07,0.74,10.29,25.9,normal_noisy,INC-5301
2026-03-31T21:00:00+00:00,payment-api,http_5xx_rate,44.96,15.13,0.59,11.68,76.17,normal_noisy,INC-5211
2026-04-06T13:00:00+00:00,inventory-api,request_latency_p99,89.78,73.21,27.99,357.48,1431.64,cascade_failure,INC-3069
2026-03-20T11:00:00+00:00,notification-svc,request_latency_p99,15.98,41.47,51.87,20.98,2865.87,network_partition,INC-4428
2026-03-15T06:00:00+00:00,payment-api,http_5xx_rate,22.03,43.66,1.95,8.98,131.79,normal_noisy,INC-5078
2026-03-19T05:00:00+00:00,order-service,db_conn_pool_wait_ms,66.63,89.27,51.64,94.29,2548.76,cascade_failure,INC-3188
2026-03-16T20:00:00+00:00,payment-api,cpu_percent,41.39,77.05,0.86,58.49,406.67,memory_leak_progressive,INC-1352
2026-03-31T00:00:00+00:00,notification-svc,request_latency_p99,44.42,36.22,35.61,25.17,2929.06,network_partition,INC-4208
2026-04-03T15:00:00+00:00,payment-api,memory_percent,71.34,85.31,1.71,23.82,795.9,memory_leak_progressive,INC-1396
2026-04-02T12:00:00+00:00,inventory-api,request_latency_p99,31.57,62.79,24.98,412.76,1161.89,db_pool_exhaustion,INC-0497
2026-03-22T14:00:00+00:00,auth-service,request_latency_p99,17.49,62.48,35.62,16.17,116.02,network_partition,INC-4306
2026-03-22T16:00:00+00:00,notification-svc,http_5xx_rate,78.1,61.4,45.24,180.12,2704.83,cascade_failure,INC-3283
2026-04-03T22:00:00+00:00,auth-service,db_conn_pool_wait_ms,17.29,39.07,18.72,409.16,415.13,db_pool_exhaustion,INC-0336
2026-03-24T21:00:00+00:00,auth-service,request_latency_p99,76.57,71.21,6.07,57.44,401.27,memory_leak_progressive,INC-1016
2026-03-25T13:00:00+00:00,order-service,request_latency_p99,89.08,24.0,0.84,7.74,62.48,cpu_saturation_burst,INC-2349
2026-03-20T08:00:00+00:00,inventory-api,http_5xx_rate,91.34,54.08,2.47,8.33,158.8,cpu_saturation_burst,INC-2016
2026-03-30T16:00:00+00:00,auth-service,cpu_percent,42.98,37.38,1.58,19.22,70.17,normal_noisy,INC-5309
2026-03-30T20:00:00+00:00,notification-svc,http_5xx_rate,35.75,45.16,0.31,18.24,54.91,normal_noisy,INC-5304
